series_id,year,period,value,footnote_codes,date,series_title
LNU01049604,2015,M02,24431,"",2015-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2015,M03,24605,"",2015-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2015,M04,24769,"",2015-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2015,M05,24791,"",2015-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2015,M06,24825,"",2015-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2015,M07,24875,"",2015-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2015,M08,24672,"",2015-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2015,M09,24568,"",2015-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2015,M10,24813,"",2015-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2015,M11,24913,"",2015-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2015,M12,24786,"",2015-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2016,M01,24922,"",2016-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2016,M02,25102,"",2016-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2016,M03,25316,"",2016-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2016,M04,25170,"",2016-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2016,M05,25164,"",2016-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2016,M06,25393,"",2016-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2016,M07,25486,"",2016-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2016,M08,25650,"",2016-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2016,M09,25555,"",2016-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2016,M10,25496,"",2016-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2016,M11,25641,"",2016-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2016,M12,25588,"",2016-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2017,M01,25521,"",2017-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2017,M02,25695,"",2017-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2017,M03,25907,"",2017-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2017,M04,25713,"",2017-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2017,M05,25825,"",2017-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2017,M06,25880,"",2017-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2017,M07,26130,"",2017-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2017,M08,25908,"",2017-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049604,2017,M09,26203,"",2017-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, Hispanic or Latino"
LNU01049607,2006,M05,110036,"",2006-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2006,M06,110910,"",2006-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2006,M07,111465,"",2006-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2006,M08,111376,"",2006-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2006,M09,110960,"",2006-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2006,M10,111377,"",2006-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2006,M11,111528,"",2006-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2006,M12,111516,"",2006-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2007,M01,111405,"",2007-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2007,M02,111361,"",2007-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2007,M03,111528,"",2007-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2007,M04,111282,"",2007-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2007,M05,111547,"",2007-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2007,M06,112506,"",2007-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2007,M07,112783,"",2007-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2007,M08,112121,"",2007-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2007,M09,112596,"",2007-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2007,M10,112835,"",2007-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2007,M11,112986,"",2007-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2007,M12,112780,"",2007-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2008,M01,112183,"",2008-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2008,M02,111922,"",2008-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2008,M03,112265,"",2008-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2008,M04,112313,"",2008-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2008,M05,113047,"",2008-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2008,M06,113769,"",2008-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2008,M07,114175,"",2008-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2008,M08,113689,"",2008-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2008,M09,113596,"",2008-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2008,M10,113966,"",2008-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2008,M11,113657,"",2008-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2008,M12,113259,"",2008-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2009,M01,112919,"",2009-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2009,M02,113186,"",2009-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2009,M03,113257,"",2009-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2009,M04,113410,"",2009-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2009,M05,113586,"",2009-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2009,M06,114388,"",2009-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2009,M07,114442,"",2009-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2009,M08,114016,"",2009-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2009,M09,113456,"",2009-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2009,M10,113694,"",2009-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2009,M11,113550,"",2009-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2009,M12,112809,"",2009-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2010,M01,112985,"",2010-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2010,M02,113276,"",2010-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2010,M03,113606,"",2010-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2010,M04,113631,"",2010-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2010,M05,113395,"",2010-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2010,M06,113932,"",2010-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2010,M07,114093,"",2010-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2010,M08,113739,"",2010-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2010,M09,113724,"",2010-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2010,M10,113355,"",2010-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2010,M11,113533,"",2010-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2010,M12,113158,"",2010-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2011,M01,112750,"",2011-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2011,M02,112930,"",2011-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2011,M03,113397,"",2011-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2011,M04,113412,"",2011-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2011,M05,113573,"",2011-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2011,M06,113813,"",2011-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2011,M07,113988,"",2011-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2011,M08,113806,"",2011-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2011,M09,113682,"",2011-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2011,M10,113947,"",2011-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2011,M11,113767,"",2011-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2011,M12,113529,"",2011-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2012,M01,112501,"",2012-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2012,M02,112780,"",2012-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2012,M03,112762,"",2012-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2012,M04,112579,"",2012-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2012,M05,113144,"",2012-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2012,M06,113598,"",2012-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2012,M07,113471,"",2012-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2012,M08,112965,"",2012-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2012,M09,113156,"",2012-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2012,M10,113412,"",2012-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2012,M11,112996,"",2012-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2012,M12,112981,"",2012-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2013,M01,112577,"",2013-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2013,M02,112435,"",2013-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2013,M03,112354,"",2013-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2013,M04,112480,"",2013-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2013,M05,113066,"",2013-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2013,M06,113696,"",2013-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2013,M07,113654,"",2013-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2013,M08,113143,"",2013-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2013,M09,112732,"",2013-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2013,M10,112297,"",2013-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2013,M11,112651,"",2013-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2013,M12,112333,"",2013-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2014,M01,112247,"",2014-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2014,M02,112770,"",2014-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2014,M03,112796,"",2014-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2014,M04,112516,"",2014-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2014,M05,113314,"",2014-05-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2014,M06,113687,"",2014-06-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2014,M07,113843,"",2014-07-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2014,M08,113194,"",2014-08-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2014,M09,112805,"",2014-09-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2014,M10,113273,"",2014-10-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2014,M11,113123,"",2014-11-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2014,M12,112442,"",2014-12-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2015,M01,112911,"",2015-01-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2015,M02,112972,"",2015-02-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2015,M03,112884,"",2015-03-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
LNU01049607,2015,M04,112885,"",2015-04-01,"(Unadj) Civilian Labor Force Level - Nonveterans, 18 years and over, White"
